Step,Queue_West_East,Queue_North_South,Queue_SD,Throughput_Step,Avg_Waiting_Time
823,0,0,0.0,1,0.0
824,0,0,0.0,0,0.0
825,0,0,0.0,1,0.0
826,0,0,0.0,0,0.0
827,0,1,0.5,1,0.33
828,0,1,0.5,0,0.5
829,0,1,0.5,1,1.0
830,0,1,0.5,0,2.0
831,0,1,0.5,1,2.5
832,0,1,0.5,0,6.0
833,0,1,0.5,1,7.0
834,0,1,0.5,1,8.0
835,0,1,0.5,0,4.5
836,0,1,0.5,1,5.0
837,0,1,0.5,0,5.5
838,0,1,0.5,1,6.0
839,0,1,0.5,0,13.0
840,0,1,0.5,0,14.0
841,0,2,1.0,0,5.0
842,0,1,0.5,0,5.33
843,0,1,0.5,0,5.67
844,0,1,0.5,1,6.0
845,0,1,0.5,0,9.5
846,0,1,0.5,0,10.0
847,0,1,0.5,0,10.5
848,0,1,0.5,0,7.33
849,0,2,1.0,0,8.0
850,0,2,1.0,1,8.67
851,0,2,1.0,0,9.33
