episode,decision,simulation_time,state,action,next_state,we_waiting_time,ns_waiting_time,total_waiting_time,we_queue,ns_queue,total_queue,throughput_during_transition,throughput_rate,normalized_wait,normalized_queue,normalized_throughput,wait_contribution,queue_contribution,throughput_contribution,starvation_penalty,reward,q_value_before,q_value_after,epsilon,transition_duration
2,34,2400.0,Low*Medium*NoStarvation,45,Medium*Medium*NoStarvation,16.43,40.86,7,7,23,0.2396,0.4086,0.35,0.024,-0.2043,-0.07,0.0072,0.0,-0.2671,-0.1878,-0.2033,0.995,96
2,35,2446.0,Medium*Medium*NoStarvation,20,Low*Medium*NoStarvation,40.86,15.71,7,7,10,0.2174,0.1571,0.35,0.0217,-0.0786,-0.07,0.0065,0.0,-0.142,-0.1047,-0.1132,0.995,46
2,36,2542.0,Low*Medium*NoStarvation,45,Medium*Medium*NoStarvation,15.71,41.14,7,7,22,0.2292,0.4114,0.35,0.0229,-0.2057,-0.07,0.0069,0.0,-0.2688,-0.2033,-0.2175,0.995,96
2,37,2576.0,Medium*Medium*NoStarvation,45,Low*Low*NoStarvation,41.14,0.0,7,0,14,0.1458,0.0,0.0,0.0146,-0.0,-0.0,0.0044,0.0,0.0044,-0.2197,-0.1973,0.995,96
3,0,96.0,Low*Low*NoStarvation,20,Low*Medium*NoStarvation,0.83,16.14,2,7,21,0.4565,0.1614,0.35,0.0457,-0.0807,-0.07,0.0137,0.0,-0.137,-0.0162,-0.0331,0.99,46
3,1,122.0,Low*Medium*NoStarvation,10,Low*Medium*NoStarvation,16.14,6.14,7,7,9,0.3462,0.0614,0.35,0.0346,-0.0307,-0.07,0.0104,0.0,-0.0903,-0.0533,-0.0618,0.99,26
3,2,148.0,Low*Medium*NoStarvation,10,Low*Medium*NoStarvation,6.14,6.86,7,7,10,0.3846,0.0686,0.35,0.0385,-0.0343,-0.07,0.0115,0.0,-0.0927,-0.0618,-0.0705,0.99,26
3,3,194.0,Low*Medium*NoStarvation,20,Low*Medium*NoStarvation,6.86,15.43,7,7,20,0.4348,0.1543,0.35,0.0435,-0.0771,-0.07,0.013,0.0,-0.1341,-0.0689,-0.0816,0.99,46
3,4,220.0,Low*Medium*NoStarvation,10,Low*Medium*NoStarvation,15.43,8.0,7,7,9,0.3462,0.08,0.35,0.0346,-0.04,-0.07,0.0104,0.0,-0.0996,-0.0705,-0.0798,0.99,26
3,5,246.0,Low*Medium*NoStarvation,10,Low*Medium*NoStarvation,8.0,7.0,7,7,10,0.3846,0.07,0.35,0.0385,-0.035,-0.07,0.0115,0.0,-0.0935,-0.0798,-0.0883,0.99,26
3,6,292.0,Low*Medium*NoStarvation,20,Low*Medium*NoStarvation,7.0,16.29,7,7,20,0.4348,0.1629,0.35,0.0435,-0.0814,-0.07,0.013,0.0,-0.1384,-0.0816,-0.0946,0.99,46
3,7,338.0,Low*Medium*NoStarvation,20,Low*Medium*NoStarvation,16.29,16.86,7,7,20,0.4348,0.1686,0.35,0.0435,-0.0843,-0.07,0.013,0.0,-0.1412,-0.0946,-0.1072,0.99,46
3,8,364.0,Low*Medium*NoStarvation,10,Low*Medium*NoStarvation,16.86,5.43,7,6,10,0.3846,0.0543,0.3,0.0385,-0.0271,-0.06,0.0115,0.0,-0.0756,-0.0883,-0.095,0.99,26
3,9,390.0,Low*Medium*NoStarvation,10,Low*Medium*NoStarvation,5.43,6.11,6,8,9,0.3462,0.0611,0.4,0.0346,-0.0305,-0.08,0.0104,0.0,-0.1002,-0.095,-0.104,0.99,26
3,10,456.0,Low*Medium*NoStarvation,30,Medium*Medium*NoStarvation,6.11,26.0,8,7,30,0.4545,0.26,0.35,0.0455,-0.13,-0.07,0.0136,0.0,-0.1864,-0.1551,-0.1658,0.99,66
3,11,502.0,Medium*Medium*NoStarvation,20,Low*Medium*NoStarvation,26.0,17.0,7,7,20,0.4348,0.17,0.35,0.0435,-0.085,-0.07,0.013,0.0,-0.142,-0.1132,-0.1254,0.99,46
